0	adjusting_0.jpg
1	adjusting_100.jpg
2	adjusting_101.jpg
3	adjusting_103.jpg
4	adjusting_104.jpg
5	adjusting_105.jpg
6	adjusting_106.jpg
7	adjusting_107.jpg
8	adjusting_108.jpg
9	adjusting_109.jpg
10	adjusting_10.jpg
11	adjusting_110.jpg
12	adjusting_111.jpg
13	adjusting_113.jpg
14	adjusting_114.jpg
15	adjusting_115.jpg
16	adjusting_116.jpg
17	adjusting_117.jpg
18	adjusting_118.jpg
19	adjusting_119.jpg
20	adjusting_11.jpg
21	adjusting_120.jpg
22	adjusting_121.jpg
23	adjusting_122.jpg
24	adjusting_123.jpg
25	adjusting_125.jpg
26	adjusting_126.jpg
27	adjusting_127.jpg
28	adjusting_128.jpg
29	adjusting_129.jpg
30	adjusting_12.jpg
31	adjusting_131.jpg
32	adjusting_132.jpg
33	adjusting_133.jpg
34	adjusting_134.jpg
35	adjusting_135.jpg
36	adjusting_137.jpg
37	adjusting_138.jpg
38	adjusting_139.jpg
39	adjusting_13.jpg
40	adjusting_140.jpg
41	adjusting_141.jpg
42	adjusting_142.jpg
43	adjusting_143.jpg
44	adjusting_144.jpg
45	adjusting_145.jpg
46	adjusting_146.jpg
47	adjusting_148.jpg
48	adjusting_149.jpg
49	adjusting_14.jpg
50	adjusting_150.jpg
51	adjusting_151.jpg
52	adjusting_152.jpg
53	adjusting_153.jpg
54	adjusting_154.jpg
55	adjusting_155.jpg
56	adjusting_156.jpg
57	adjusting_157.jpg
58	adjusting_158.jpg
59	adjusting_15.jpg
60	adjusting_160.jpg
61	adjusting_161.jpg
62	adjusting_162.jpg
63	adjusting_163.jpg
64	adjusting_164.jpg
65	adjusting_165.jpg
66	adjusting_166.jpg
67	adjusting_167.jpg
68	adjusting_168.jpg
69	adjusting_169.jpg
70	adjusting_16.jpg
71	adjusting_170.jpg
72	adjusting_172.jpg
73	adjusting_173.jpg
74	adjusting_174.jpg
75	adjusting_175.jpg
76	adjusting_176.jpg
77	adjusting_177.jpg
78	adjusting_178.jpg
79	adjusting_179.jpg
80	adjusting_17.jpg
81	adjusting_180.jpg
82	adjusting_181.jpg
83	adjusting_182.jpg
84	adjusting_183.jpg
85	adjusting_184.jpg
